CEPI,CEPF,UF,REGIÃO,PRAZO(DIAS ÚTEIS),5,10,20,30,40,50,60,70,100,150,200,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS MÁXIMO,GRIS(%)
76360000,76364999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76365000,76369999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76372000,76372999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76374000,76374999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76375000,76379999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76380001,76389999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76390000,76391999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76392000,76392000,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76392001,76392999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76393000,76394999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76395000,76399999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76400000,76409999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76410000,76419999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76420000,76439999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76440000,76449999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76450000,76459999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76460000,76464999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76465000,76469999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76470000,76479999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76480000,76484999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76485000,76489999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76490000,76492999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76493000,76494999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76495000,76499999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76500000,76509999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76510000,76514999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76515000,76519999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76520000,76524999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76525000,76529999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76530000,76539999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76540000,76549999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76550000,76554999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76555000,76559999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76560000,76579999,GO,GOI,6,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76580000,76589999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76590000,76599999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76600000,76603999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76604000,76604000,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76604001,76629999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76630000,76639999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76640000,76649999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76650000,76659999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76660000,76669999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76670000,76679999,GO,GOI,5,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76680000,76689999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76690000,76699999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76700000,76709999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76710000,76719999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76720000,76729999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76730000,76739999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76740000,76759999,GO,GOI,4,"30,45","30,45","39,90","45,49","60,50","60,50","75,62","75,62","96,80","136,48","173,34","0,87","0,50%","5,18",,"0,20%"
76800000,76834999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76840000,76840000,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76840001,76840969,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76840970,76840970,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76840971,76842999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76843000,76843000,RO,ROI,23,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76843001,76845999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76846000,76846000,RO,ROI,20,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76846001,76846999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76847000,76847000,RO,ROI,20,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76847001,76847999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76848000,76848000,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76848001,76849999,RO,ROC,14,"43,55","43,55","57,04","65,04","86,49","86,49","108,11","108,11","138,39","195,13","247,82","1,24","0,60%","5,18",,"0,20%"
76850000,76856999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76857000,76859999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76860000,76860999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76861000,76861999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76862000,76862999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76863000,76863999,RO,ROI,17,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76864000,76865999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76866000,76866999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76867000,76867999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76868000,76869999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76870001,76879999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76880000,76886999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76887000,76887999,RO,ROI,17,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76888000,76888999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76889000,76889999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76890000,76897999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76898000,76899999,RO,ROI,18,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76900001,76915999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76916000,76918999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76919000,76919999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76920000,76922999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76923000,76923999,RO,ROI,17,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76924000,76925999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76926000,76927999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76928000,76928999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76929000,76929999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76930000,76931999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76932000,76933999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76934000,76934999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76935000,76936999,RO,ROI,18,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76937000,76939999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76940000,76947999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76948000,76949999,RO,ROI,19,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76950000,76951999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76952000,76953999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76954000,76955999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76956000,76957999,RO,ROI,17,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76958000,76959999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76960001,76969999,RO,ROI,12,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76970000,76973999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76974000,76975999,RO,ROI,12,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76976000,76976999,RO,ROI,18,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76977000,76978999,RO,ROI,17,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76979000,76979999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76980001,76989999,RO,ROI,12,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76990000,76992999,RO,ROI,16,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76993000,76993999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76994000,76994999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76995000,76996999,RO,ROI,15,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76997000,76998999,RO,ROI,13,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
76999000,76999999,RO,ROI,14,"56,62","56,62","74,17","84,54","112,45","112,45","140,56","140,56","179,91","253,67","322,17","1,61","0,60%","5,18",,"0,20%"
77000001,77299999,TO,TOC,7,"39,18","39,18","51,34","58,54","77,85","77,85","97,31","97,31","124,56","175,62","223,04","1,12","0,50%","5,18",,"0,20%"
77300000,77302999,TO,TOI,12,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77303000,77304999,TO,TOI,15,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77305000,77307999,TO,TOI,11,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77308000,77309999,TO,TOI,15,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77310000,77314999,TO,TOI,12,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77315000,77317999,TO,TOI,12,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77318000,77319999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77320000,77324999,TO,TOI,11,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77325000,77327999,TO,TOI,9,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77328000,77329999,TO,TOI,12,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77330000,77332999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77333000,77333000,TO,TOI,9,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77333001,77349999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77350000,77352999,TO,TOI,9,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77353000,77359999,TO,TOI,13,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77360000,77364999,TO,TOI,9,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77365000,77367999,TO,TOI,11,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77368000,77369999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77370000,77372999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77373000,77373000,TO,TOI,17,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
77373001,77374999,TO,TOI,10,"53,04","53,04","69,70","79,55","106,07","106,07","132,59","132,59","169,70","238,65","303,04","1,51","0,50%","5,18",,"0,20%"
