CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,5.000,10.000,15.000,20.000,30.000,40.000,50.000,60.000,70.000,80.000,90.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),FAIXA INICIAL DE GRIS,TAS VALOR FIXO,FAIXA INICIAL DE COLETA,FAIXA FINAL DE COLETA,FAIXA INICIAL DE ENTREGA,SECCAT VALOR FIXO,SEGURO MÍNIMO,SEGURO(%),FAIXA INICIAL DE CTE,FAIXA FINAL DE CTE,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG
5835010,5835010,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5835011,5835019,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5835020,5835050,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5835051,5835900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5835901,5835909,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5835910,5835958,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5835959,5835972,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5835973,5836119,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5836120,5836374,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5836375,5840009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5840010,5841200,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5841201,5842009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5842010,5842020,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5842021,5842029,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5842030,5842030,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5842031,5842039,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5842040,5842060,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5842061,5842069,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5842070,5842070,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5842071,5842079,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5842080,5842140,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5842141,5846049,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846050,5846050,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846051,5846079,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846080,5846080,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846081,5846129,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846130,5846130,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846131,5846179,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846180,5846180,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846181,5846269,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846270,5846270,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846271,5846274,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846275,5846275,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846276,5846299,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846300,5846300,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846301,5846319,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846320,5846330,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846331,5846359,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846360,5846360,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846361,5846379,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846380,5846410,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846411,5846419,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846420,5846420,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846421,5846429,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846430,5846430,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846431,5846902,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5846903,5846903,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5846904,5847619,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5847620,5847620,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5847621,5847900,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5847901,5847907,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5847908,5847999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5848000,5849290,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849291,5849299,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849300,5849300,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849301,5849309,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849310,5849340,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849341,5849349,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849350,5849350,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849351,5849359,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849360,5849460,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849461,5849469,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849470,5849470,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849471,5849479,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5849480,5849901,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5849902,5850089,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850090,5850090,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850091,5850109,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850110,5850120,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850121,5850129,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850130,5850140,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850141,5850159,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850160,5850160,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850161,5850189,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850190,5850200,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850201,5850219,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850220,5850220,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850221,5850259,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850260,5850260,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850261,5850274,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5850275,5850275,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5850276,5853279,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5853280,5853420,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5853421,5854009,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5854010,5854010,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5854011,5854019,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5854020,5855310,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5855311,5855999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856000,5856060,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856061,5856069,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856070,5856080,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856081,5856089,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856090,5856090,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856091,5856099,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856100,5856130,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856131,5856139,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856140,5856140,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856141,5856149,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856150,5856510,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856511,5856519,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5856520,5856610,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5856611,5857169,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857170,5857185,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857186,5857189,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857190,5857190,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857191,5857194,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857195,5857253,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857254,5857254,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857255,5857255,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857256,5857259,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857260,5857270,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857271,5857279,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857280,5857290,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857291,5857299,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857300,5857310,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857311,5857319,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857320,5857380,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857381,5857384,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857385,5857385,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857386,5857389,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857390,5857390,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857391,5857399,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857400,5857400,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
5857401,5857409,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"24,75","11,51","0,5",0,0,"4,96",100
5857410,5857425,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,"1000,01",1500,"1500,01","24,75","11,51","0,5","0,01",100,"4,96",100
