CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,40.000,60.000,70.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),TRT MÍNIMO,TRT(%),FAIXA INICIAL DE ENTREGA,OUTRA TAXA VALOR FIXO,TDE VALOR FIXO,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,CTE VALOR FIXO
35117000,35117999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35118000,35119999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35120000,35120000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35122000,35122000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35123000,35123000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35125000,35125000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35126000,35126000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35130000,35130000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35133000,35133000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35135000,35135000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35136000,35136000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35138000,35138000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35140000,35140000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35142000,35142000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35143000,35143000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35144000,35144000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35145000,35145000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35146000,35146000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35147000,35147999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35148000,35148000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35149000,35149000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35151000,35151000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35152000,35152000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35153000,35153000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35154000,35154000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35155000,35155000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35160000,35164999,6,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35165000,35165000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35168000,35168000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35170001,35176999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35177000,35177000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35178000,35178000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35179000,35179000,6,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35180001,35184999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35185000,35185000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35188000,35188000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35189000,35189999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35190000,35190000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35192000,35192000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35193000,35193000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35195000,35195000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35196000,35196000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35197000,35197000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35198000,35198000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35198500,35198500,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35199000,35199000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35200000,35200000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35202000,35202000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35204000,35204000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35206000,35206000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35208000,35208000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35210000,35210000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35212000,35212000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35215000,35215000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35220000,35220000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35222000,35222000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35225000,35225000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35228000,35228000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35230000,35230000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35232000,35232000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35233000,35233000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35235000,35235000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35236000,35236000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35238000,35238000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35240000,35240000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35241000,35241000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35242000,35242000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35243000,35243000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35244000,35244000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35245000,35245000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35245500,35245500,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35246000,35246000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35248000,35248000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35249000,35249000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35250000,35250000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35255000,35255000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","98,26","271,98","4,1",100,"6,42"
35258000,35258000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35260000,35260000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35263000,35263000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35265000,35265000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35267000,35267000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35270000,35270000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35275000,35275000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35277000,35277000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35280000,35280000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35285000,35285000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35290000,35290000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35295000,35295000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35296000,35296000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35298000,35298000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35300000,35322999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35323000,35323000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35324000,35324000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35325000,35325999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35326000,35326000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35328000,35328000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35330000,35330000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35331000,35331000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35333000,35333000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35334000,35334000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35335000,35335000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35338000,35338000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35339000,35339000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35340000,35340000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35342000,35342000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35343000,35343000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35345000,35345000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35348000,35348000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35350000,35350000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35352000,35352000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35354000,35354000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35355000,35355000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35356000,35356000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35358000,35358000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35359000,35359000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35360000,35360000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35362000,35362000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35364000,35364000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35365000,35365000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35365700,35365700,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35367000,35367000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35367700,35367700,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35368000,35368000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35370000,35370000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35375000,35375000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35380000,35380000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35381000,35381000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35382000,35382000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35383000,35383000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35384000,35384000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35387000,35387000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35388000,35388000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35390000,35390000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35393000,35393000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35395000,35395000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35398000,35398000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
35400000,35400000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35406000,35406000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35407000,35407000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35408000,35408000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35409000,35409000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35410000,35410000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35411000,35411000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35412000,35412000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35413000,35413000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
35414000,35414000,6,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
